"zipcode","cab_type","pickup_week","count"
"11354","uber","39",166
"11354","green","40",843
"11354","uber","40",37
"11355","green","14",234
"11355","uber","14",19
"11355","green","15",337
"11355","uber","15",26
"11355","green","16",249
"11355","uber","16",27
"11355","green","17",288
"11355","uber","17",27
"11355","green","18",302
"11355","uber","18",23
"11355","green","19",299
"11355","uber","19",40
"11355","green","20",353
"11355","uber","20",32
"11355","green","21",338
"11355","uber","21",46
"11355","green","22",262
"11355","uber","22",40
"11355","green","23",349
"11355","uber","23",46
"11355","green","24",324
"11355","uber","24",54
"11355","green","25",340
"11355","uber","25",39
"11355","green","26",346
"11355","uber","26",51
"11355","green","27",260
"11355","uber","27",55
"11355","green","28",322
"11355","uber","28",77
"11355","green","29",299
"11355","uber","29",103
"11355","green","30",277
"11355","uber","30",99
"11355","green","31",270
"11355","uber","31",112
"11355","green","32",284
"11355","uber","32",99
"11355","green","33",290
"11355","uber","33",76
"11355","green","34",266
"11355","uber","34",98
"11355","green","35",330
"11355","uber","35",124
"11355","green","36",301
"11355","uber","36",128
"11355","green","37",305
"11355","uber","37",93
"11355","green","38",303
"11355","uber","38",104
"11355","green","39",255
"11355","uber","39",95
"11355","green","40",77
"11355","uber","40",17
"11356","green","14",39
"11356","uber","14",14
"11356","green","15",46
"11356","uber","15",16
"11356","green","16",34
"11356","uber","16",14
"11356","green","17",43
"11356","uber","17",16
"11356","green","18",38
"11356","uber","18",15
"11356","green","19",36
"11356","uber","19",19
"11356","green","20",36
"11356","uber","20",14
"11356","green","21",41
"11356","uber","21",20
"11356","green","22",41
"11356","uber","22",23
"11356","green","23",27
"11356","uber","23",15
"11356","green","24",36
"11356","uber","24",19
"11356","green","25",48
"11356","uber","25",24
"11356","green","26",31
"11356","uber","26",25
"11356","green","27",53
"11356","uber","27",34
"11356","green","28",37
"11356","uber","28",28
"11356","green","29",43
"11356","uber","29",29
"11356","green","30",32
"11356","uber","30",39
"11356","green","31",39
"11356","uber","31",32
"11356","green","32",40
"11356","uber","32",43
"11356","green","33",30
"11356","uber","33",39
"11356","green","34",40
"11356","uber","34",50
"11356","green","35",59
"11356","uber","35",58
"11356","green","36",50
"11356","uber","36",32
"11356","green","37",45
"11356","uber","37",38
"11356","green","38",42
"11356","uber","38",32
"11356","green","39",35
"11356","uber","39",41
"11356","green","40",11
"11356","uber","40",8
"11357","green","14",6
"11357","uber","14",13
"11357","green","15",15
"11357","uber","15",22
"11357","green","16",12
"11357","uber","16",16
"11357","green","17",18
"11357","uber","17",11
"11357","green","18",26
"11357","uber","18",23
"11357","green","19",8
"11357","uber","19",15
"11357","green","20",15
"11357","uber","20",14
"11357","green","21",13
"11357","uber","21",27
"11357","green","22",17
"11357","uber","22",22
"11357","green","23",14
"11357","uber","23",36
"11357","green","24",12
"11357","uber","24",32
"11357","green","25",14
"11357","uber","25",27
"11357","green","26",23
"11357","uber","26",34
"11357","green","27",9
"11357","uber","27",23
"11357","green","28",15
"11357","uber","28",43
"11357","green","29",13
"11357","uber","29",46
"11357","green","30",11
"11357","uber","30",64
"11357","green","31",18
"11357","uber","31",48
"11357","green","32",17
"11357","uber","32",43
"11357","green","33",26
"11357","uber","33",49
"11357","green","34",18
"11357","uber","34",47
"11357","green","35",12
"11357","uber","35",45
"11357","green","36",19
"11357","uber","36",35
"11357","green","37",17
"11357","uber","37",49
"11357","green","38",15
"11357","uber","38",48
"11357","green","39",17
"11357","uber","39",47
"11357","green","40",2
"11357","uber","40",11
"11358","green","14",22
"11358","uber","14",13
"11358","green","15",20
"11358","uber","15",12
"11358","green","16",38
"11358","uber","16",11
"11358","green","17",28
"11358","uber","17",12
"11358","green","18",32
"11358","uber","18",12
"11358","green","19",34
"11358","uber","19",30
"11358","green","20",26
"11358","uber","20",19
"11358","green","21",28
"11358","uber","21",15
"11358","green","22",19
"11358","uber","22",12
"11358","green","23",40
"11358","uber","23",22
"11358","green","24",36
"11358","uber","24",26
"11358","green","25",36
"11358","uber","25",16
"11358","green","26",23
"11358","uber","26",21
"11358","green","27",18
"11358","uber","27",23
"11358","green","28",22
"11358","uber","28",38
"11358","green","29",22
"11358","uber","29",43
"11358","green","30",36
"11358","uber","30",46
"11358","green","31",18
"11358","uber","31",38
"11358","green","32",20
"11358","uber","32",38
"11358","green","33",23
"11358","uber","33",42
"11358","green","34",25
"11358","uber","34",36
"11358","green","35",28
"11358","uber","35",38
"11358","green","36",23
"11358","uber","36",36
"11358","green","37",23
"11358","uber","37",34
"11358","green","38",32
"11358","uber","38",33
"11358","green","39",27
"11358","uber","39",39
"11358","green","40",6
"11358","uber","40",12
"11359","uber","20",1
"11359","uber","23",2
"11359","uber","25",2
"11359","green","32",1
"11359","uber","32",1
"11359","uber","34",1
"11359","green","37",1
"11359","uber","37",1
"11359","uber","38",1
"11359","uber","39",1
"11359","green","40",1
"11360","green","14",1
"11360","uber","14",4
"11360","green","15",4
"11360","uber","15",5
"11360","green","16",7
"11360","uber","16",13
"11360","green","17",15
"11360","uber","17",10
"11360","green","18",17
"11360","uber","18",7
"11360","green","19",13
"11360","uber","19",11
"11360","green","20",5
"11360","uber","20",15
"11360","green","21",5
"11360","uber","21",10
"11360","green","22",8
"11360","uber","22",15
"11360","green","23",10
"11360","uber","23",9
"11360","green","24",23
"11360","uber","24",18
"11360","green","25",17
"11360","uber","25",14
"11360","green","26",15
"11360","uber","26",13
"11360","green","27",7
"11360","uber","27",17
"11360","green","28",10
"11360","uber","28",21
"11360","green","29",14
"11360","uber","29",34
"11360","green","30",15
"11360","uber","30",25
"11360","green","31",13
"11360","uber","31",24
"11360","green","32",17
"11360","uber","32",23
"11360","green","33",12
"11360","uber","33",23
"11360","green","34",27
"11360","uber","34",23
"11360","green","35",17
"11360","uber","35",16
"11360","green","36",25
"11360","uber","36",32
"11360","green","37",16
"11360","uber","37",33
"11360","green","38",25
"11360","uber","38",36
"11360","green","39",19
"11360","uber","39",29
"11360","green","40",6
"11360","uber","40",2
"11361","green","14",25
"11361","uber","14",11
"11361","green","15",32
"11361","uber","15",10
"11361","green","16",56
"11361","uber","16",17
"11361","green","17",60
"11361","uber","17",21
"11361","green","18",74
"11361","uber","18",23
"11361","green","19",80
"11361","uber","19",16
"11361","green","20",48
"11361","uber","20",18
"11361","green","21",57
"11361","uber","21",14
"11361","green","22",59
"11361","uber","22",11
"11361","green","23",102
"11361","uber","23",23
"11361","green","24",95
"11361","uber","24",27
"11361","green","25",88
"11361","uber","25",37
"11361","green","26",60
"11361","uber","26",22
"11361","green","27",57
"11361","uber","27",34
"11361","green","28",50
"11361","uber","28",40
"11361","green","29",49
"11361","uber","29",38
"11361","green","30",62
"11361","uber","30",48
"11361","green","31",39
"11361","uber","31",63
"11361","green","32",78
"11361","uber","32",42
"11361","green","33",68
"11361","uber","33",32
"11361","green","34",70
"11361","uber","34",45
"11361","green","35",80
"11361","uber","35",45
"11361","green","36",92
"11361","uber","36",57
"11361","green","37",45
"11361","uber","37",57
"11361","green","38",57
"11361","uber","38",62
"11361","green","39",87
"11361","uber","39",67
"11361","green","40",23
"11361","uber","40",16
"11362","green","14",3
"11362","uber","14",3
"11362","uber","15",4
"11362","green","16",4
"11362","uber","16",9
"11362","green","17",2
"11362","uber","17",5
"11362","green","18",6
"11362","uber","18",6
"11362","green","19",6
"11362","uber","19",7
"11362","green","20",8
"11362","uber","20",11
"11362","green","21",7
"11362","uber","21",9
"11362","green","22",4
"11362","uber","22",12
"11362","green","23",5
"11362","uber","23",18
"11362","green","24",5
"11362","uber","24",17
"11362","green","25",3
"11362","uber","25",9
"11362","green","26",4
"11362","uber","26",11
"11362","green","27",2
"11362","uber","27",12
"11362","green","28",3
"11362","uber","28",6
"11362","green","29",4
"11362","uber","29",9
"11362","green","30",3
"11362","uber","30",11
"11362","green","31",4
"11362","uber","31",13
"11362","uber","32",10
"11362","green","33",5
"11362","uber","33",15
"11362","green","34",6
"11362","uber","34",16
"11362","green","35",4
"11362","uber","35",14
"11362","green","36",4
"11362","uber","36",18
"11362","green","37",5
"11362","uber","37",15
"11362","green","38",5
"11362","uber","38",11
"11362","green","39",8
"11362","uber","39",14
"11362","uber","40",4
"11363","green","14",2
"11363","uber","14",5
"11363","uber","15",3
"11363","green","16",2
"11363","uber","16",5
"11363","green","17",1
"11363","uber","17",2
"11363","green","18",1
"11363","uber","18",11
"11363","green","19",2
"11363","uber","19",5
"11363","green","20",3
"11363","uber","20",3
"11363","green","21",2
"11363","uber","21",5
"11363","green","22",1
"11363","uber","22",5
"11363","uber","23",7
"11363","uber","24",4
"11363","green","25",2
"11363","uber","25",12
"11363","uber","26",11
"11363","green","27",1
"11363","uber","27",4
"11363","uber","28",8
"11363","green","29",1
"11363","uber","29",12
"11363","green","30",2
"11363","uber","30",7
"11363","uber","31",15
"11363","green","32",1
"11363","uber","32",11
"11363","green","33",1
"11363","uber","33",11
"11363","green","34",2
"11363","uber","34",5
"11363","green","35",4
"11363","uber","35",10
"11363","green","36",2
"11363","uber","36",12
"11363","green","37",2
"11363","uber","37",10
"11363","green","38",1
"11363","uber","38",9
"11363","green","39",1
"11363","uber","39",14
"11363","uber","40",8
"11364","green","14",2
"11364","uber","14",6
"11364","green","15",2
"11364","uber","15",13
"11364","green","16",8
"11364","uber","16",6
"11364","green","17",16
"11364","uber","17",11
"11364","green","18",10
"11364","uber","18",13
"11364","green","19",20
"11364","uber","19",14
"11364","green","20",6
"11364","uber","20",14
"11364","green","21",10
"11364","uber","21",11
"11364","green","22",14
"11364","uber","22",17
"11364","green","23",15
"11364","uber","23",15
"11364","green","24",26
"11364","uber","24",17
"11364","green","25",12
"11364","uber","25",14
"11364","green","26",23
"11364","uber","26",21
"11364","green","27",10
"11364","uber","27",16
"11364","green","28",12
"11364","uber","28",18
"11364","green","29",22
"11364","uber","29",26
"11364","green","30",9
"11364","uber","30",22
"11364","green","31",9
"11364","uber","31",28
"11364","green","32",10
"11364","uber","32",23
"11364","green","33",15
"11364","uber","33",19
"11364","green","34",24
"11364","uber","34",26
"11364","green","35",22
"11364","uber","35",24
"11364","green","36",18
"11364","uber","36",27
"11364","green","37",19
"11364","uber","37",29
"11364","green","38",17
"11364","uber","38",36
"11364","green","39",17
"11364","uber","39",28
"11364","green","40",1
"11364","uber","40",9
"11365","green","14",37
"11365","uber","14",20
"11365","green","15",39
"11365","uber","15",19
"11365","green","16",44
"11365","uber","16",12
"11365","green","17",52
"11365","uber","17",18
"11365","green","18",52
"11365","uber","18",23
"11365","green","19",51
"11365","uber","19",23
"11365","green","20",45
"11365","uber","20",26
"11365","green","21",70
"11365","uber","21",31
"11365","green","22",41
"11365","uber","22",29
"11365","green","23",59
"11365","uber","23",22
"11365","green","24",40
"11365","uber","24",32
"11365","green","25",52
"11365","uber","25",46
"11365","green","26",36
"11365","uber","26",35
"11365","green","27",37
"11365","uber","27",32
"11365","green","28",49
"11365","uber","28",40
"11365","green","29",38
"11365","uber","29",37
"11365","green","30",49
"11365","uber","30",45
"11365","green","31",43
"11365","uber","31",61
"11365","green","32",43
"11365","uber","32",54
"11365","green","33",46
"11365","uber","33",44
"11365","green","34",52
"11365","uber","34",42
"11365","green","35",39
"11365","uber","35",58
"11365","green","36",47
"11365","uber","36",60
"11365","green","37",53
"11365","uber","37",63
"11365","green","38",43
"11365","uber","38",61
"11365","green","39",42
"11365","uber","39",52
"11365","green","40",9
"11365","uber","40",16
"11366","green","14",32
"11366","uber","14",8
"11366","green","15",36
"11366","uber","15",11
"11366","green","16",17
"11366","uber","16",6
"11366","green","17",29
"11366","uber","17",7
"11366","green","18",52
"11366","uber","18",6
"11366","green","19",44
"11366","uber","19",14
"11366","green","20",48
"11366","uber","20",20
"11366","green","21",25
"11366","uber","21",15
"11366","green","22",34
"11366","uber","22",5
"11366","green","23",34
"11366","uber","23",10
"11366","green","24",51
"11366","uber","24",17
"11366","green","25",47
"11366","uber","25",18
"11366","green","26",33
"11366","uber","26",12
"11366","green","27",32
"11366","uber","27",10
"11366","green","28",33
"11366","uber","28",19
"11366","green","29",38
"11366","uber","29",27
"11366","green","30",34
"11366","uber","30",19
"11366","green","31",33
"11366","uber","31",28
"11366","green","32",24
"11366","uber","32",12
"11366","green","33",24
"11366","uber","33",17
"11366","green","34",31
"11366","uber","34",21
"11366","green","35",36
"11366","uber","35",28
"11366","green","36",40
"11366","uber","36",22
"11366","green","37",43
"11366","uber","37",39
"11366","green","38",43
"11366","uber","38",44
"11366","green","39",46
"11366","uber","39",44
"11366","green","40",17
"11366","uber","40",6
"11367","green","14",175
"11367","uber","14",33
"11367","green","15",188
"11367","uber","15",38
"11367","green","16",168
"11367","uber","16",28
"11367","green","17",167
"11367","uber","17",38
"11367","green","18",244
"11367","uber","18",36
"11367","green","19",215
"11367","uber","19",32
"11367","green","20",252
"11367","uber","20",43
"11367","green","21",212
"11367","uber","21",36
"11367","green","22",223
"11367","uber","22",38
"11367","green","23",189
"11367","uber","23",35
"11367","green","24",163
"11367","uber","24",30
"11367","green","25",166
"11367","uber","25",35
"11367","green","26",213
"11367","uber","26",45
"11367","green","27",135
"11367","uber","27",37
"11367","green","28",138
"11367","uber","28",51
"11367","green","29",169
"11367","uber","29",54
"11367","green","30",154
"11367","uber","30",49
"11367","green","31",139
"11367","uber","31",78
"11367","green","32",154
"11367","uber","32",65
"11367","green","33",140
"11367","uber","33",76
"11367","green","34",152
"11367","uber","34",60
"11367","green","35",176
"11367","uber","35",121
"11367","green","36",185
"11367","uber","36",85
"11367","green","37",226
"11367","uber","37",111
"11367","green","38",224
"11367","uber","38",113
"11367","green","39",173
"11367","uber","39",100
"11367","green","40",48
"11367","uber","40",24
"11368","green","14",3149
"11368","uber","14",86
"11368","green","15",3044
"11368","uber","15",72
"11368","green","16",3329
"11368","uber","16",99
"11368","green","17",3806
"11368","uber","17",161
"11368","green","18",3099
"11368","uber","18",56
"11368","green","19",3438
"11368","uber","19",131
"11368","green","20",3619
"11368","uber","20",170
"11368","green","21",3633
"11368","uber","21",168
"11368","green","22",2983
"11368","uber","22",108
"11368","green","23",2530
"11368","uber","23",109
"11368","green","24",3796
"11368","uber","24",187
"11368","green","25",2773
"11368","uber","25",63
"11368","green","26",2783
"11368","uber","26",117
"11368","green","27",2861
"11368","uber","27",105
"11368","green","28",3324
"11368","uber","28",259
"11368","green","29",2424
"11368","uber","29",119
"11368","green","30",2655
"11368","uber","30",280
"11368","green","31",3131
"11368","uber","31",347
"11368","green","32",2606
"11368","uber","32",196
"11368","green","33",3288
"11368","uber","33",300
"11368","green","34",2553
"11368","uber","34",252
"11368","green","35",7303
"11368","uber","35",1792
"11368","green","36",6400
"11368","uber","36",1735
"11368","green","37",3501
"11368","uber","37",396
"11368","green","38",3011
"11368","uber","38",823
"11368","green","39",2796
"11368","uber","39",221
"11368","green","40",532
"11368","uber","40",23
"11369","green","14",691
"11369","uber","14",68
"11369","green","15",810
"11369","uber","15",83
"11369","green","16",857
"11369","uber","16",101
"11369","green","17",830
"11369","uber","17",92
"11369","green","18",859
"11369","uber","18",87
"11369","green","19",936
"11369","uber","19",116
"11369","green","20",955
"11369","uber","20",137
"11369","green","21",881
"11369","uber","21",107
"11369","green","22",938
"11369","uber","22",128
"11369","green","23",905
"11369","uber","23",112
"11369","green","24",1020
"11369","uber","24",140
"11369","green","25",899
"11369","uber","25",161
"11369","green","26",1029
"11369","uber","26",148
"11369","green","27",879
"11369","uber","27",135
"11369","green","28",783
"11369","uber","28",164
"11369","green","29",804
"11369","uber","29",197
"11369","green","30",831
"11369","uber","30",214
"11369","green","31",892
"11369","uber","31",190
"11369","green","32",848
"11369","uber","32",212
"11369","green","33",834
"11369","uber","33",199
"11369","green","34",818
"11369","uber","34",225
"11369","green","35",853
"11369","uber","35",217
"11369","green","36",818
"11369","uber","36",288
"11369","green","37",861
"11369","uber","37",227
"11369","green","38",942
"11369","uber","38",281
"11369","green","39",961
"11369","uber","39",281
"11369","green","40",194
"11369","uber","40",60
"11370","green","14",791
"11370","uber","14",32
"11370","green","15",1019
"11370","uber","15",32
"11370","green","16",939
"11370","uber","16",39
"11370","green","17",987
"11370","uber","17",54
"11370","green","18",1092
"11370","uber","18",42
"11370","green","19",1073
"11370","uber","19",58
"11370","green","20",1105
"11370","uber","20",46
"11370","green","21",1096
"11370","uber","21",52
"11370","green","22",1146
"11370","uber","22",70
"11370","green","23",1193
"11370","uber","23",56
"11370","green","24",1181
"11370","uber","24",59
"11370","green","25",1176
"11370","uber","25",59
"11370","green","26",1261
"11370","uber","26",72
"11370","green","27",1022
"11370","uber","27",66
"11370","green","28",1063
"11370","uber","28",102
"11370","green","29",1027
"11370","uber","29",107
"11370","green","30",981
"11370","uber","30",118
"11370","green","31",963
"11370","uber","31",103
"11370","green","32",1046
"11370","uber","32",84
"11370","green","33",1157
"11370","uber","33",92
"11370","green","34",1011
"11370","uber","34",95
"11370","green","35",993
"11370","uber","35",122
"11370","green","36",1137
"11370","uber","36",135
"11370","green","37",1096
"11370","uber","37",98
"11370","green","38",1158
"11370","uber","38",125
"11370","green","39",1074
"11370","uber","39",139
"11370","green","40",249
"11370","uber","40",33
"11371","green","14",75
"11371","uber","14",1886
"11371","green","15",74
"11371","uber","15",2211
"11371","green","16",70
"11371","uber","16",1968
"11371","green","17",98
"11371","uber","17",2894
"11371","green","18",91
"11371","uber","18",2858
"11371","green","19",116
"11371","uber","19",2864
"11371","green","20",105
"11371","uber","20",3536
"11371","green","21",101
"11371","uber","21",2704
"11371","green","22",100
"11371","uber","22",3178
"11371","green","23",92
"11371","uber","23",3216
"11371","green","24",108
"11371","uber","24",3497
"11371","green","25",99
"11371","uber","25",3636
"11371","green","26",94
"11371","uber","26",3628
"11371","green","27",102
"11371","uber","27",2688
"11371","green","28",93
"11371","uber","28",3594
"11371","green","29",84
"11371","uber","29",4147
"11371","green","30",94
"11371","uber","30",4131
"11371","green","31",82
"11371","uber","31",4107
"11371","green","32",100
"11371","uber","32",3925
"11371","green","33",96
"11371","uber","33",3939
"11371","green","34",69
"11371","uber","34",4043
"11371","green","35",93
"11371","uber","35",3890
"11371","green","36",64
"11371","uber","36",5099
"11371","green","37",66
"11371","uber","37",4404
"11371","green","38",76
"11371","uber","38",5164
"11371","green","39",82
"11371","uber","39",4696
"11371","green","40",24
"11371","uber","40",1512
"11372","green","14",7179
"11372","uber","14",37
"11372","green","15",8220
"11372","uber","15",36
"11372","green","16",8251
"11372","uber","16",24
"11372","green","17",8366
"11372","uber","17",37
"11372","green","18",8906
"11372","uber","18",55
"11372","green","19",8382
"11372","uber","19",40
"11372","green","20",8326
"11372","uber","20",36
"11372","green","21",8440
"11372","uber","21",41
"11372","green","22",8539
"11372","uber","22",48
"11372","green","23",8087
"11372","uber","23",54
"11372","green","24",8266
"11372","uber","24",69
"11372","green","25",8105
"11372","uber","25",73
"11372","green","26",8264
"11372","uber","26",64
"11372","green","27",7579
"11372","uber","27",62
"11372","green","28",7225
"11372","uber","28",95
"11372","green","29",7778
"11372","uber","29",116
"11372","green","30",7711
"11372","uber","30",141
"11372","green","31",7516
"11372","uber","31",149
"11372","green","32",7587
"11372","uber","32",147
"11372","green","33",7421
"11372","uber","33",121
"11372","green","34",7066
"11372","uber","34",174
"11372","green","35",7258
"11372","uber","35",171
"11372","green","36",7760
"11372","uber","36",163
"11372","green","37",8052
"11372","uber","37",172
"11372","green","38",8472
"11372","uber","38",172
"11372","green","39",8173
"11372","uber","39",197
"11372","green","40",1924
"11372","uber","40",37
"11373","green","14",10231
"11373","uber","14",45
"11373","green","15",11446
"11373","uber","15",43
"11373","green","16",11905
"11373","uber","16",49
"11373","green","17",12261
"11373","uber","17",57
"11373","green","18",13103
"11373","uber","18",69
"11373","green","19",12305
"11373","uber","19",53
"11373","green","20",11697
"11373","uber","20",55
"11373","green","21",11664
"11373","uber","21",62
"11373","green","22",11490
"11373","uber","22",42
"11373","green","23",11415
"11373","uber","23",69
"11373","green","24",11899
"11373","uber","24",87
"11373","green","25",11431
"11373","uber","25",75
"11373","green","26",11487
"11373","uber","26",88
"11373","green","27",11418
"11373","uber","27",98
"11373","green","28",10764
"11373","uber","28",139
"11373","green","29",11342
"11373","uber","29",155
"11373","green","30",11290
"11373","uber","30",166
"11373","green","31",10823
"11373","uber","31",146
"11373","green","32",11278
"11373","uber","32",134
"11373","green","33",11253
"11373","uber","33",164
"11373","green","34",11091
"11373","uber","34",177
"11373","green","35",11147
"11373","uber","35",196
"11373","green","36",11980
"11373","uber","36",244
"11373","green","37",12007
"11373","uber","37",197
"11373","green","38",11708
"11373","uber","38",246
"11373","green","39",11626
"11373","uber","39",213
"11373","green","40",2800
"11373","uber","40",47
"11374","green","14",1742
"11374","uber","14",27
"11374","green","15",1997
"11374","uber","15",34
"11374","green","16",1975
"11374","uber","16",45
"11374","green","17",2113
"11374","uber","17",61
"11374","green","18",2411
"11374","uber","18",60
"11374","green","19",2196
"11374","uber","19",47
"11374","green","20",2162
"11374","uber","20",51
"11374","green","21",2121
"11374","uber","21",61
"11374","green","22",1996
"11374","uber","22",41
"11374","green","23",2077
"11374","uber","23",48
"11374","green","24",2241
"11374","uber","24",66
"11374","green","25",2113
"11374","uber","25",50
"11374","green","26",2154
"11374","uber","26",52
"11374","green","27",2097
"11374","uber","27",49
"11374","green","28",1910
"11374","uber","28",90
"11374","green","29",2042
"11374","uber","29",103
"11374","green","30",2058
"11374","uber","30",137
"11374","green","31",1994
"11374","uber","31",142
"11374","green","32",2096
"11374","uber","32",141
"11374","green","33",2094
"11374","uber","33",134
"11374","green","34",2108
"11374","uber","34",123
"11374","green","35",2119
"11374","uber","35",154
"11374","green","36",2325
"11374","uber","36",165
"11374","green","37",2321
"11374","uber","37",183
"11374","green","38",2258
"11374","uber","38",175
"11374","green","39",2259
"11374","uber","39",162
"11374","green","40",505
"11374","uber","40",40
"11375","green","14",6281
"11375","uber","14",99
"11375","green","15",6962
"11375","uber","15",113
"11375","green","16",6209
"11375","uber","16",102
"11375","green","17",7086
"11375","uber","17",102
"11375","green","18",7541
"11375","uber","18",136
"11375","green","19",6857
"11375","uber","19",117
"11375","green","20",6931
"11375","uber","20",147
"11375","green","21",6785
"11375","uber","21",105
"11375","green","22",6612
"11375","uber","22",115
"11375","green","23",6825
"11375","uber","23",135
"11375","green","24",6917
"11375","uber","24",177
"11375","green","25",6667
"11375","uber","25",224
"11375","green","26",6676
"11375","uber","26",165
"11375","green","27",5852
"11375","uber","27",134
"11375","green","28",5981
"11375","uber","28",213
"11375","green","29",6402
"11375","uber","29",236
"11375","green","30",5897
"11375","uber","30",295
"11375","green","31",6355
"11375","uber","31",345
"11375","green","32",6294
"11375","uber","32",394
"11375","green","33",6107
"11375","uber","33",326
"11375","green","34",6264
"11375","uber","34",433
"11375","green","35",6244
"11375","uber","35",358
"11375","green","36",6444
"11375","uber","36",375
"11375","green","37",7095
"11375","uber","37",374
"11375","green","38",8497
"11375","uber","38",550
"11375","green","39",6758
"11375","uber","39",386
"11375","green","40",1861
"11375","uber","40",121
"11377","green","14",7177
"11377","uber","14",60
"11377","green","15",8608
"11377","uber","15",98
"11377","green","16",8484
"11377","uber","16",91
"11377","green","17",8667
"11377","uber","17",112
"11377","green","18",9759
"11377","uber","18",120
"11377","green","19",8679
"11377","uber","19",92
"11377","green","20",8825
"11377","uber","20",129
"11377","green","21",8677
"11377","uber","21",120
"11377","green","22",9815
"11377","uber","22",165
"11377","green","23",8889
"11377","uber","23",151
"11377","green","24",9335
"11377","uber","24",148
"11377","green","25",9086
"11377","uber","25",156
"11377","green","26",9401
"11377","uber","26",159
"11377","green","27",8649
"11377","uber","27",177
"11377","green","28",8235
"11377","uber","28",273
"11377","green","29",8712
"11377","uber","29",295
"11377","green","30",8166
"11377","uber","30",294
"11377","green","31",8242
"11377","uber","31",349
"11377","green","32",8175
"11377","uber","32",343
"11377","green","33",8159
"11377","uber","33",364
"11377","green","34",8006
"11377","uber","34",326
"11377","green","35",7937
"11377","uber","35",388
"11377","green","36",8359
"11377","uber","36",457
"11377","green","37",8518
"11377","uber","37",402
"11377","green","38",9174
"11377","uber","38",435
"11377","green","39",8866
"11377","uber","39",461
"11377","green","40",2012
"11377","uber","40",92
"11378","green","14",197
"11378","uber","14",27
"11378","green","15",189
"11378","uber","15",39
"11378","green","16",220
"11378","uber","16",35
"11378","green","17",262
"11378","uber","17",68
"11378","green","18",296
"11378","uber","18",63
"11378","green","19",287
"11378","uber","19",83
"11378","green","20",332
"11378","uber","20",86
"11378","green","21",264
"11378","uber","21",52
"11378","green","22",249
"11378","uber","22",67
"11378","green","23",285
"11378","uber","23",61
"11378","green","24",286
"11378","uber","24",69
"11378","green","25",271
"11378","uber","25",93
"11378","green","26",283
"11378","uber","26",84
"11378","green","27",263
"11378","uber","27",73
"11378","green","28",247
"11378","uber","28",94
"11378","green","29",216
"11378","uber","29",86
"11378","green","30",211
"11378","uber","30",110
"11378","green","31",233
"11378","uber","31",120
"11378","green","32",200
"11378","uber","32",136
"11378","green","33",192
"11378","uber","33",121
"11378","green","34",183
"11378","uber","34",117
"11378","green","35",241
"11378","uber","35",140
"11378","green","36",258
"11378","uber","36",111
"11378","green","37",235
"11378","uber","37",136
"11378","green","38",265
"11378","uber","38",159
"11378","green","39",229
"11378","uber","39",170
"11378","green","40",53
"11378","uber","40",38
"11379","green","14",108
"11379","uber","14",30
"11379","green","15",97
"11379","uber","15",23
"11379","green","16",86
"11379","uber","16",26
"11379","green","17",101
"11379","uber","17",34
"11379","green","18",105
"11379","uber","18",43
"11379","green","19",99
"11379","uber","19",44
"11379","green","20",104
"11379","uber","20",39
"11379","green","21",101
"11379","uber","21",37
"11379","green","22",105
"11379","uber","22",59
"11379","green","23",86
"11379","uber","23",45
"11379","green","24",98
"11379","uber","24",50
"11379","green","25",91
"11379","uber","25",49
"11379","green","26",83
"11379","uber","26",53
"11379","green","27",89
"11379","uber","27",38
"11379","green","28",86
"11379","uber","28",80
"11379","green","29",71
"11379","uber","29",60
"11379","green","30",73
"11379","uber","30",80
"11379","green","31",67
"11379","uber","31",98
"11379","green","32",71
"11379","uber","32",83
"11379","green","33",76
"11379","uber","33",83
"11379","green","34",63
"11379","uber","34",84
"11379","green","35",76
"11379","uber","35",80
"11379","green","36",63
"11379","uber","36",101
"11379","green","37",66
"11379","uber","37",98
"11379","green","38",66
"11379","uber","38",129
"11379","green","39",82
"11379","uber","39",105
"11379","green","40",16
"11379","uber","40",21
"11385","green","14",262
"11385","uber","14",70
"11385","green","15",274
"11385","uber","15",86
"11385","green","16",287
"11385","uber","16",88
"11385","green","17",282
"11385","uber","17",80
"11385","green","18",292
"11385","uber","18",95
"11385","green","19",344
"11385","uber","19",126
"11385","green","20",344
"11385","uber","20",116
"11385","green","21",309
"11385","uber","21",120
"11385","green","22",339
"11385","uber","22",131
"11385","green","23",352
"11385","uber","23",105
"11385","green","24",297
"11385","uber","24",118
"11385","green","25",270
"11385","uber","25",109
"11385","green","26",295
"11385","uber","26",143
"11385","green","27",322
"11385","uber","27",161
"11385","green","28",267
"11385","uber","28",182
"11385","green","29",264
"11385","uber","29",244
"11385","green","30",219
"11385","uber","30",234
"11385","green","31",223
"11385","uber","31",259
"11385","green","32",253
"11385","uber","32",252
"11385","green","33",276
"11385","uber","33",301
"11385","green","34",249
"11385","uber","34",283
"11385","green","35",238
"11385","uber","35",310
"11385","green","36",300
"11385","uber","36",351
"11385","green","37",259
"11385","uber","37",317
"11385","green","38",262
"11385","uber","38",338
"11385","green","39",228
"11385","uber","39",369
"11385","green","40",41
"11385","uber","40",82
"11411","green","14",2
"11411","uber","14",1
"11411","green","15",2
"11411","uber","15",8
"11411","green","16",4
"11411","uber","16",5
"11411","green","17",7
"11411","uber","17",5
"11411","green","18",6
"11411","uber","18",4
