"zipcode","cab_type","pickup_hour","count"
"11362","green",11,13
"11362","green",12,6
"11362","green",13,7
"11362","green",14,7
"11362","green",15,7
"11362","green",16,2
"11362","green",17,3
"11362","green",18,5
"11362","green",19,7
"11362","green",20,5
"11362","green",21,2
"11362","green",22,5
"11362","green",23,2
"11362","uber",0,7
"11362","uber",1,2
"11362","uber",2,2
"11362","uber",3,7
"11362","uber",4,8
"11362","uber",5,13
"11362","uber",6,10
"11362","uber",7,8
"11362","uber",8,8
"11362","uber",9,11
"11362","uber",10,10
"11362","uber",11,12
"11362","uber",12,18
"11362","uber",13,18
"11362","uber",14,20
"11362","uber",15,22
"11362","uber",16,16
"11362","uber",17,12
"11362","uber",18,16
"11362","uber",19,19
"11362","uber",20,20
"11362","uber",21,8
"11362","uber",22,11
"11362","uber",23,11
"11363","green",0,3
"11363","green",1,3
"11363","green",2,2
"11363","green",3,1
"11363","green",5,1
"11363","green",6,1
"11363","green",12,3
"11363","green",13,1
"11363","green",14,3
"11363","green",15,4
"11363","green",17,3
"11363","green",18,1
"11363","green",19,1
"11363","green",20,1
"11363","green",21,1
"11363","green",22,4
"11363","green",23,1
"11363","uber",0,1
"11363","uber",1,5
"11363","uber",2,6
"11363","uber",3,1
"11363","uber",4,6
"11363","uber",5,2
"11363","uber",6,6
"11363","uber",7,5
"11363","uber",8,14
"11363","uber",9,13
"11363","uber",10,10
"11363","uber",11,13
"11363","uber",12,9
"11363","uber",13,8
"11363","uber",14,1
"11363","uber",15,17
"11363","uber",16,11
"11363","uber",17,13
"11363","uber",18,7
"11363","uber",19,9
"11363","uber",20,9
"11363","uber",21,16
"11363","uber",22,19
"11363","uber",23,13
"11364","green",0,17
"11364","green",1,13
"11364","green",2,16
"11364","green",3,8
"11364","green",4,6
"11364","green",5,10
"11364","green",6,9
"11364","green",7,11
"11364","green",8,10
"11364","green",9,24
"11364","green",10,25
"11364","green",11,20
"11364","green",12,22
"11364","green",13,13
"11364","green",14,19
"11364","green",15,15
"11364","green",16,15
"11364","green",17,17
"11364","green",18,15
"11364","green",19,19
"11364","green",20,20
"11364","green",21,16
"11364","green",22,13
"11364","green",23,16
"11364","uber",0,8
"11364","uber",1,5
"11364","uber",2,3
"11364","uber",3,6
"11364","uber",4,18
"11364","uber",5,31
"11364","uber",6,20
"11364","uber",7,17
"11364","uber",8,29
"11364","uber",9,22
"11364","uber",10,23
"11364","uber",11,19
"11364","uber",12,21
"11364","uber",13,23
"11364","uber",14,30
"11364","uber",15,27
"11364","uber",16,22
"11364","uber",17,34
"11364","uber",18,27
"11364","uber",19,31
"11364","uber",20,25
"11364","uber",21,37
"11364","uber",22,15
"11364","uber",23,10
"11365","green",0,45
"11365","green",1,48
"11365","green",2,31
"11365","green",3,23
"11365","green",4,28
"11365","green",5,23
"11365","green",6,24
"11365","green",7,31
"11365","green",8,49
"11365","green",9,56
"11365","green",10,51
"11365","green",11,55
"11365","green",12,52
"11365","green",13,71
"11365","green",14,74
"11365","green",15,68
"11365","green",16,70
"11365","green",17,64
"11365","green",18,66
"11365","green",19,56
"11365","green",20,61
"11365","green",21,54
"11365","green",22,51
"11365","green",23,57
"11365","uber",0,30
"11365","uber",1,14
"11365","uber",2,14
"11365","uber",3,20
"11365","uber",4,24
"11365","uber",5,35
"11365","uber",6,34
"11365","uber",7,51
"11365","uber",8,42
"11365","uber",9,53
"11365","uber",10,50
"11365","uber",11,52
"11365","uber",12,52
"11365","uber",13,63
"11365","uber",14,65
"11365","uber",15,47
"11365","uber",16,50
"11365","uber",17,48
"11365","uber",18,55
"11365","uber",19,50
"11365","uber",20,52
"11365","uber",21,38
"11365","uber",22,26
"11365","uber",23,36
"11366","green",0,48
"11366","green",1,37
"11366","green",2,21
"11366","green",3,15
"11366","green",4,17
"11366","green",5,17
"11366","green",6,5
"11366","green",7,17
"11366","green",8,69
"11366","green",9,72
"11366","green",10,44
"11366","green",11,62
"11366","green",12,30
"11366","green",13,46
"11366","green",14,58
"11366","green",15,53
"11366","green",16,59
"11366","green",17,64
"11366","green",18,64
"11366","green",19,43
"11366","green",20,37
"11366","green",21,30
"11366","green",22,27
"11366","green",23,21
"11366","uber",0,8
"11366","uber",1,6
"11366","uber",2,11
"11366","uber",3,10
"11366","uber",4,11
"11366","uber",5,24
"11366","uber",6,14
"11366","uber",7,18
"11366","uber",8,26
"11366","uber",9,26
"11366","uber",10,25
"11366","uber",11,15
"11366","uber",12,24
"11366","uber",13,25
"11366","uber",14,26
"11366","uber",15,21
"11366","uber",16,26
"11366","uber",17,27
"11366","uber",18,21
"11366","uber",19,26
"11366","uber",20,26
"11366","uber",21,21
"11366","uber",22,28
"11366","uber",23,20
"11367","green",0,149
"11367","green",1,110
"11367","green",2,73
"11367","green",3,79
"11367","green",4,85
"11367","green",5,112
"11367","green",6,84
"11367","green",7,130
"11367","green",8,233
"11367","green",9,302
"11367","green",10,246
"11367","green",11,200
"11367","green",12,230
"11367","green",13,245
"11367","green",14,255
"11367","green",15,296
"11367","green",16,262
"11367","green",17,305
"11367","green",18,343
"11367","green",19,273
"11367","green",20,197
"11367","green",21,220
"11367","green",22,173
"11367","green",23,186
"11367","uber",0,27
"11367","uber",1,13
"11367","uber",2,9
"11367","uber",3,27
"11367","uber",4,31
"11367","uber",5,45
"11367","uber",6,53
"11367","uber",7,67
"11367","uber",8,84
"11367","uber",9,49
"11367","uber",10,73
"11367","uber",11,86
"11367","uber",12,82
"11367","uber",13,78
"11367","uber",14,88
"11367","uber",15,83
"11367","uber",16,78
"11367","uber",17,105
"11367","uber",18,81
"11367","uber",19,80
"11367","uber",20,82
"11367","uber",21,71
"11367","uber",22,68
"11367","uber",23,31
"11368","green",0,4604
"11368","green",1,3332
"11368","green",2,2800
"11368","green",3,2411
"11368","green",4,3014
"11368","green",5,1444
"11368","green",6,1426
"11368","green",7,1714
"11368","green",8,2554
"11368","green",9,2642
"11368","green",10,2588
"11368","green",11,2428
"11368","green",12,2432
"11368","green",13,2845
"11368","green",14,3415
"11368","green",15,4248
"11368","green",16,4718
"11368","green",17,5121
"11368","green",18,5240
"11368","green",19,4946
"11368","green",20,4845
"11368","green",21,6382
"11368","green",22,7437
"11368","green",23,5781
"11368","uber",0,179
"11368","uber",1,35
"11368","uber",2,43
"11368","uber",3,42
"11368","uber",4,42
"11368","uber",5,49
"11368","uber",6,104
"11368","uber",7,149
"11368","uber",8,104
"11368","uber",9,121
"11368","uber",10,122
"11368","uber",11,157
"11368","uber",12,220
"11368","uber",13,296
"11368","uber",14,466
"11368","uber",15,505
"11368","uber",16,536
"11368","uber",17,633
"11368","uber",18,565
"11368","uber",19,458
"11368","uber",20,998
"11368","uber",21,1233
"11368","uber",22,868
"11368","uber",23,450
"11369","green",0,857
"11369","green",1,684
"11369","green",2,647
"11369","green",3,631
"11369","green",4,929
"11369","green",5,637
"11369","green",6,767
"11369","green",7,940
"11369","green",8,1135
"11369","green",9,1112
"11369","green",10,987
"11369","green",11,917
"11369","green",12,855
"11369","green",13,910
"11369","green",14,1056
"11369","green",15,1043
"11369","green",16,1066
"11369","green",17,1135
"11369","green",18,1218
"11369","green",19,1177
"11369","green",20,1058
"11369","green",21,1039
"11369","green",22,1098
"11369","green",23,1030
"11369","uber",0,62
"11369","uber",1,51
"11369","uber",2,32
"11369","uber",3,39
"11369","uber",4,63
"11369","uber",5,111
"11369","uber",6,202
"11369","uber",7,219
"11369","uber",8,261
"11369","uber",9,194
"11369","uber",10,221
"11369","uber",11,211
"11369","uber",12,208
"11369","uber",13,212
"11369","uber",14,220
"11369","uber",15,231
"11369","uber",16,253
"11369","uber",17,318
"11369","uber",18,325
"11369","uber",19,268
"11369","uber",20,195
"11369","uber",21,193
"11369","uber",22,163
"11369","uber",23,118
"11370","green",0,1104
"11370","green",1,977
"11370","green",2,936
"11370","green",3,984
"11370","green",4,1277
"11370","green",5,641
"11370","green",6,638
"11370","green",7,974
"11370","green",8,1622
"11370","green",9,1498
"11370","green",10,1336
"11370","green",11,1126
"11370","green",12,1033
"11370","green",13,1071
"11370","green",14,1219
"11370","green",15,1245
"11370","green",16,1233
"11370","green",17,1375
"11370","green",18,1482
"11370","green",19,1393
"11370","green",20,1234
"11370","green",21,1169
"11370","green",22,1254
"11370","green",23,1215
"11370","uber",0,39
"11370","uber",1,24
"11370","uber",2,25
"11370","uber",3,36
"11370","uber",4,30
"11370","uber",5,38
"11370","uber",6,72
"11370","uber",7,106
"11370","uber",8,74
"11370","uber",9,97
"11370","uber",10,94
"11370","uber",11,102
"11370","uber",12,99
"11370","uber",13,122
"11370","uber",14,103
"11370","uber",15,120
"11370","uber",16,131
"11370","uber",17,117
"11370","uber",18,127
"11370","uber",19,141
"11370","uber",20,107
"11370","uber",21,115
"11370","uber",22,119
"11370","uber",23,52
"11371","green",0,12
"11371","green",1,13
"11371","green",2,9
"11371","green",3,18
"11371","green",4,90
"11371","green",5,128
"11371","green",6,115
"11371","green",7,139
"11371","green",8,122
"11371","green",9,127
"11371","green",10,136
"11371","green",11,147
"11371","green",12,146
"11371","green",13,121
"11371","green",14,152
"11371","green",15,175
"11371","green",16,179
"11371","green",17,174
"11371","green",18,127
"11371","green",19,96
"11371","green",20,52
"11371","green",21,30
"11371","green",22,25
"11371","green",23,15
"11371","uber",0,401
"11371","uber",1,56
"11371","uber",2,23
"11371","uber",3,44
"11371","uber",4,46
"11371","uber",5,303
"11371","uber",6,1600
"11371","uber",7,2714
"11371","uber",8,4524
"11371","uber",9,5548
"11371","uber",10,4919
"11371","uber",11,4358
"11371","uber",12,4172
"11371","uber",13,4671
"11371","uber",14,4759
"11371","uber",15,6140
"11371","uber",16,6414
"11371","uber",17,6379
"11371","uber",18,6677
"11371","uber",19,7214
"11371","uber",20,7888
"11371","uber",21,6685
"11371","uber",22,5714
"11371","uber",23,2166
"11372","green",0,11522
"11372","green",1,11465
"11372","green",2,10787
"11372","green",3,11539
"11372","green",4,14443
"11372","green",5,5585
"11372","green",6,3139
"11372","green",7,3567
"11372","green",8,4628
"11372","green",9,4869
"11372","green",10,5266
"11372","green",11,5514
"11372","green",12,5939
"11372","green",13,6791
"11372","green",14,8063
"11372","green",15,8719
"11372","green",16,9495
"11372","green",17,10446
"11372","green",18,11192
"11372","green",19,11428
"11372","green",20,11029
"11372","green",21,10702
"11372","green",22,11185
"11372","green",23,11540
"11372","uber",0,57
"11372","uber",1,39
"11372","uber",2,32
"11372","uber",3,76
"11372","uber",4,79
"11372","uber",5,77
"11372","uber",6,178
"11372","uber",7,157
"11372","uber",8,106
"11372","uber",9,107
"11372","uber",10,115
"11372","uber",11,95
"11372","uber",12,114
"11372","uber",13,98
"11372","uber",14,89
"11372","uber",15,114
"11372","uber",16,131
"11372","uber",17,141
"11372","uber",18,152
"11372","uber",19,129
"11372","uber",20,117
"11372","uber",21,131
"11372","uber",22,102
"11372","uber",23,95
"11373","green",0,13609
"11373","green",1,12517
"11373","green",2,10687
"11373","green",3,10162
"11373","green",4,10870
"11373","green",5,5205
"11373","green",6,3212
"11373","green",7,3476
"11373","green",8,4827
"11373","green",9,5604
"11373","green",10,6906
"11373","green",11,8851
"11373","green",12,10454
"11373","green",13,11643
"11373","green",14,14890
"11373","green",15,16946
"11373","green",16,18561
"11373","green",17,20233
"11373","green",18,21668
"11373","green",19,21752
"11373","green",20,21023
"11373","green",21,19798
"11373","green",22,15628
"11373","green",23,14339
"11373","uber",0,81
"11373","uber",1,81
"11373","uber",2,63
"11373","uber",3,74
"11373","uber",4,75
"11373","uber",5,84
"11373","uber",6,104
"11373","uber",7,155
"11373","uber",8,113
"11373","uber",9,143
"11373","uber",10,155
"11373","uber",11,136
"11373","uber",12,128
"11373","uber",13,142
"11373","uber",14,158
"11373","uber",15,162
"11373","uber",16,146
"11373","uber",17,149
"11373","uber",18,140
"11373","uber",19,181
"11373","uber",20,190
"11373","uber",21,154
"11373","uber",22,187
"11373","uber",23,115
"11374","green",0,1019
"11374","green",1,590
"11374","green",2,377
"11374","green",3,290
"11374","green",4,265
"11374","green",5,217
"11374","green",6,281
"11374","green",7,556
"11374","green",8,1155
"11374","green",9,1605
"11374","green",10,1662
"11374","green",11,2085
"11374","green",12,2557
"11374","green",13,2931
"11374","green",14,3604
"11374","green",15,4082
"11374","green",16,4682
"11374","green",17,5007
"11374","green",18,5128
"11374","green",19,5224
"11374","green",20,4812
"11374","green",21,3844
"11374","green",22,2067
"11374","green",23,1444
"11374","uber",0,49
"11374","uber",1,38
"11374","uber",2,26
"11374","uber",3,50
"11374","uber",4,49
"11374","uber",5,77
"11374","uber",6,124
"11374","uber",7,128
"11374","uber",8,108
"11374","uber",9,136
"11374","uber",10,118
"11374","uber",11,134
"11374","uber",12,110
"11374","uber",13,118
"11374","uber",14,110
"11374","uber",15,97
"11374","uber",16,132
"11374","uber",17,127
"11374","uber",18,138
"11374","uber",19,142
"11374","uber",20,120
"11374","uber",21,112
"11374","uber",22,111
"11374","uber",23,87
"11375","green",0,9938
"11375","green",1,7785
"11375","green",2,5340
"11375","green",3,3530
"11375","green",4,2715
"11375","green",5,1922
"11375","green",6,2181
"11375","green",7,3481
"11375","green",8,5316
"11375","green",9,5161
"11375","green",10,5032
"11375","green",11,5330
"11375","green",12,5869
"11375","green",13,6631
"11375","green",14,7225
"11375","green",15,8266
"11375","green",16,9015
"11375","green",17,9983
"11375","green",18,11631
"11375","green",19,12073
"11375","green",20,11848
"11375","green",21,11841
"11375","green",22,11475
"11375","green",23,10812
"11375","uber",0,131
"11375","uber",1,75
"11375","uber",2,47
"11375","uber",3,101
"11375","uber",4,195
"11375","uber",5,269
"11375","uber",6,317
"11375","uber",7,288
"11375","uber",8,232
"11375","uber",9,266
"11375","uber",10,264
"11375","uber",11,278
"11375","uber",12,266
"11375","uber",13,250
"11375","uber",14,282
"11375","uber",15,306
"11375","uber",16,321
"11375","uber",17,310
"11375","uber",18,324
"11375","uber",19,322
"11375","uber",20,352
"11375","uber",21,525
"11375","uber",22,345
"11375","uber",23,211
"11377","green",0,12159
"11377","green",1,10572
"11377","green",2,8797
"11377","green",3,8480
"11377","green",4,8528
"11377","green",5,4091
"11377","green",6,3023
"11377","green",7,3692
"11377","green",8,5849
"11377","green",9,6906
"11377","green",10,7145
"11377","green",11,7412
"11377","green",12,7374
"11377","green",13,7586
"11377","green",14,8917
"11377","green",15,9908
"11377","green",16,10713
"11377","green",17,12342
"11377","green",18,14286
"11377","green",19,14260
"11377","green",20,14070
"11377","green",21,13802
"11377","green",22,13434
"11377","green",23,13266
"11377","uber",0,159
"11377","uber",1,146
"11377","uber",2,179
"11377","uber",3,147
"11377","uber",4,144
"11377","uber",5,191
"11377","uber",6,271
"11377","uber",7,325
"11377","uber",8,287
"11377","uber",9,293
"11377","uber",10,310
"11377","uber",11,289
"11377","uber",12,286
"11377","uber",13,266
"11377","uber",14,278
"11377","uber",15,257
"11377","uber",16,330
"11377","uber",17,363
"11377","uber",18,325
"11377","uber",19,300
"11377","uber",20,322
"11377","uber",21,320
"11377","uber",22,252
"11377","uber",23,217
"11378","green",0,350
"11378","green",1,286
"11378","green",2,221
"11378","green",3,200
"11378","green",4,165
"11378","green",5,114
"11378","green",6,120
"11378","green",7,90
"11378","green",8,152
"11378","green",9,217
"11378","green",10,199
"11378","green",11,174
"11378","green",12,182
"11378","green",13,216
"11378","green",14,299
"11378","green",15,286
"11378","green",16,318
"11378","green",17,370
"11378","green",18,406
"11378","green",19,388
"11378","green",20,395
"11378","green",21,407
"11378","green",22,455
"11378","green",23,437
"11378","uber",0,64
"11378","uber",1,45
"11378","uber",2,51
"11378","uber",3,32
"11378","uber",4,58
"11378","uber",5,101
"11378","uber",6,107
"11378","uber",7,138
"11378","uber",8,110
"11378","uber",9,99
"11378","uber",10,114
"11378","uber",11,104
"11378","uber",12,96
"11378","uber",13,108
"11378","uber",14,94
"11378","uber",15,102
"11378","uber",16,114
"11378","uber",17,127
"11378","uber",18,142
"11378","uber",19,128
"11378","uber",20,131
"11378","uber",21,147
"11378","uber",22,140
"11378","uber",23,86
"11379","green",0,100
"11379","green",1,100
"11379","green",2,94
"11379","green",3,57
"11379","green",4,70
"11379","green",5,34
"11379","green",6,35
"11379","green",7,41
"11379","green",8,47
"11379","green",9,46
"11379","green",10,55
"11379","green",11,51
"11379","green",12,74
"11379","green",13,73
"11379","green",14,104
"11379","green",15,99
"11379","green",16,128
"11379","green",17,124
"11379","green",18,161
"11379","green",19,177
"11379","green",20,148
"11379","green",21,126
"11379","green",22,152
"11379","green",23,133
"11379","uber",0,42
"11379","uber",1,31
"11379","uber",2,17
"11379","uber",3,28
"11379","uber",4,45
"11379","uber",5,77
"11379","uber",6,77
"11379","uber",7,84
"11379","uber",8,91
"11379","uber",9,99
"11379","uber",10,73
"11379","uber",11,54
"11379","uber",12,61
"11379","uber",13,60
"11379","uber",14,62
"11379","uber",15,60
"11379","uber",16,85
"11379","uber",17,83
"11379","uber",18,87
"11379","uber",19,110
"11379","uber",20,108
"11379","uber",21,116
"11379","uber",22,65
"11379","uber",23,57
"11385","green",0,509
"11385","green",1,511
"11385","green",2,436
"11385","green",3,321
"11385","green",4,330
"11385","green",5,125
"11385","green",6,107
"11385","green",7,92
"11385","green",8,155
"11385","green",9,132
"11385","green",10,138
"11385","green",11,149
"11385","green",12,161
"11385","green",13,198
"11385","green",14,261
"11385","green",15,286
"11385","green",16,330
"11385","green",17,384
"11385","green",18,386
"11385","green",19,393
"11385","green",20,434
"11385","green",21,463
"11385","green",22,521
"11385","green",23,526
"11385","uber",0,171
"11385","uber",1,115
"11385","uber",2,90
"11385","uber",3,137
"11385","uber",4,142
"11385","uber",5,215
"11385","uber",6,218
"11385","uber",7,215
"11385","uber",8,173
"11385","uber",9,165
"11385","uber",10,212
"11385","uber",11,242
"11385","uber",12,217
"11385","uber",13,254
"11385","uber",14,227
"11385","uber",15,218
"11385","uber",16,211
"11385","uber",17,257
"11385","uber",18,246
"11385","uber",19,295
"11385","uber",20,307
"11385","uber",21,303
"11385","uber",22,229
"11385","uber",23,211
"11411","green",0,3
"11411","green",1,4
"11411","green",2,2
"11411","green",3,4
"11411","green",4,1
"11411","green",5,1
"11411","green",6,1
"11411","green",7,6
"11411","green",8,4
"11411","green",9,4
"11411","green",10,6
"11411","green",11,3
"11411","green",12,6
"11411","green",13,13
"11411","green",14,2
"11411","green",15,5
"11411","green",16,5
"11411","green",17,6
"11411","green",18,3
"11411","green",19,5
"11411","green",20,5
"11411","green",22,9
"11411","green",23,11
"11411","uber",0,8
"11411","uber",1,13
"11411","uber",2,6
"11411","uber",3,9
"11411","uber",4,5
"11411","uber",5,4
"11411","uber",6,16
"11411","uber",7,16
"11411","uber",8,8
"11411","uber",9,8
"11411","uber",10,11
"11411","uber",11,14
"11411","uber",12,16
"11411","uber",13,15
"11411","uber",14,13
"11411","uber",15,8
"11411","uber",16,7
"11411","uber",17,9
"11411","uber",18,9
"11411","uber",19,11
"11411","uber",20,10
"11411","uber",21,8
"11411","uber",22,8
"11411","uber",23,13
"11412","green",0,13
"11412","green",1,15
"11412","green",2,8
"11412","green",3,15
"11412","green",4,11
"11412","green",5,13
"11412","green",6,14
"11412","green",7,23
"11412","green",8,7
"11412","green",9,8
"11412","green",10,11
"11412","green",11,12
"11412","green",12,16
"11412","green",13,5
"11412","green",14,16
"11412","green",15,12
"11412","green",16,21
"11412","green",17,17
"11412","green",18,14
"11412","green",19,11
"11412","green",20,17
"11412","green",21,9
"11412","green",22,16
"11412","green",23,13
"11412","uber",0,12
"11412","uber",1,9
"11412","uber",2,7
"11412","uber",3,24
"11412","uber",4,30
"11412","uber",5,24
"11412","uber",6,15
"11412","uber",7,12
"11412","uber",8,18
"11412","uber",9,19
"11412","uber",10,13
"11412","uber",11,19
"11412","uber",12,23
"11412","uber",13,14
"11412","uber",14,10
"11412","uber",15,22
"11412","uber",16,20
"11412","uber",17,21
"11412","uber",18,22
"11412","uber",19,16
"11412","uber",20,16
"11412","uber",21,23
"11412","uber",22,13
"11412","uber",23,18
"11413","green",0,8
"11413","green",1,15
"11413","green",2,6
"11413","green",3,7
"11413","green",4,7
"11413","green",5,2
"11413","green",6,7
"11413","green",7,4
"11413","green",8,8
"11413","green",9,13
"11413","green",10,17
"11413","green",11,16
"11413","green",12,14
"11413","green",13,13
"11413","green",14,14
"11413","green",15,20
"11413","green",16,11
"11413","green",17,10
"11413","green",18,19
"11413","green",19,13
"11413","green",20,13
"11413","green",21,16
"11413","green",22,20
"11413","green",23,10
"11413","uber",0,19
"11413","uber",1,9
"11413","uber",2,11
"11413","uber",3,13
"11413","uber",4,13
"11413","uber",5,12
"11413","uber",6,24
"11413","uber",7,18
"11413","uber",8,37
"11413","uber",9,27
"11413","uber",10,34
"11413","uber",11,43
"11413","uber",12,34
"11413","uber",13,44
"11413","uber",14,31
"11413","uber",15,29
"11413","uber",16,22
"11413","uber",17,32
"11413","uber",18,27
"11413","uber",19,28
"11413","uber",20,25
"11413","uber",21,30
"11413","uber",22,17
"11413","uber",23,17
"11414","green",0,16
"11414","green",1,15
"11414","green",2,9
"11414","green",3,4
"11414","green",4,7
"11414","green",5,4
"11414","green",6,6
"11414","green",7,7
"11414","green",8,11
"11414","green",9,15
"11414","green",10,24
"11414","green",11,15
"11414","green",12,14
"11414","green",13,17
"11414","green",14,16
"11414","green",15,15
"11414","green",16,16
"11414","green",17,24
"11414","green",18,28
"11414","green",19,23
"11414","green",20,21
"11414","green",21,24
"11414","green",22,14
"11414","green",23,22
"11414","uber",0,29
"11414","uber",1,20
"11414","uber",2,16
"11414","uber",3,10
"11414","uber",4,19
"11414","uber",5,24
"11414","uber",6,34
"11414","uber",7,23
"11414","uber",8,26
"11414","uber",9,33
"11414","uber",10,16
"11414","uber",11,31
"11414","uber",12,26
"11414","uber",13,40
"11414","uber",14,34
"11414","uber",15,36
"11414","uber",16,52
"11414","uber",17,49
"11414","uber",18,46
"11414","uber",19,56
"11414","uber",20,67
"11414","uber",21,47
"11414","uber",22,63
"11414","uber",23,48
"11415","green",0,2095
"11415","green",1,1522
"11415","green",2,949
"11415","green",3,598
"11415","green",4,467
"11415","green",5,472
"11415","green",6,610
"11415","green",7,1286
"11415","green",8,1840
"11415","green",9,1994
"11415","green",10,2222
"11415","green",11,2151
"11415","green",12,2245
"11415","green",13,1948
"11415","green",14,2354
"11415","green",15,2900
"11415","green",16,3190
"11415","green",17,3548
"11415","green",18,4378
"11415","green",19,4188
"11415","green",20,3352
"11415","green",21,3026
"11415","green",22,2979
"11415","green",23,2565
"11415","uber",0,32
"11415","uber",1,28
"11415","uber",2,29
"11415","uber",3,40
"11415","uber",4,32
"11415","uber",5,50
"11415","uber",6,51
"11415","uber",7,45
"11415","uber",8,64
"11415","uber",9,69
"11415","uber",10,59
"11415","uber",11,58
"11415","uber",12,45
"11415","uber",13,71
"11415","uber",14,59
"11415","uber",15,63
"11415","uber",16,70
"11415","uber",17,65
"11415","uber",18,82
"11415","uber",19,64
"11415","uber",20,54
"11415","uber",21,66
"11415","uber",22,62
"11415","uber",23,41
"11416","green",0,41
"11416","green",1,24
"11416","green",2,31
"11416","green",3,22
"11416","green",4,23
"11416","green",5,10
"11416","green",6,18
"11416","green",7,20
"11416","green",8,19
"11416","green",9,27
"11416","green",10,18
"11416","green",11,34
"11416","green",12,22
"11416","green",13,34
"11416","green",14,40
"11416","green",15,57
"11416","green",16,47
"11416","green",17,69
"11416","green",18,52
"11416","green",19,49
"11416","green",20,45
"11416","green",21,37
"11416","green",22,38
"11416","green",23,47
"11416","uber",0,9
"11416","uber",1,9
"11416","uber",2,6
"11416","uber",3,5
"11416","uber",4,11
"11416","uber",5,10
"11416","uber",6,22
"11416","uber",7,21
"11416","uber",8,15
"11416","uber",9,25
"11416","uber",10,21
"11416","uber",11,12
"11416","uber",12,17
"11416","uber",13,23
"11416","uber",14,11
"11416","uber",15,16
"11416","uber",16,12
"11416","uber",17,17
"11416","uber",18,21
"11416","uber",19,28
"11416","uber",20,15
"11416","uber",21,17
"11416","uber",22,22
"11416","uber",23,21
"11417","green",0,81
"11417","green",1,70
"11417","green",2,56
"11417","green",3,52
"11417","green",4,51
"11417","green",5,21
"11417","green",6,24
"11417","green",7,28
"11417","green",8,33
"11417","green",9,31
"11417","green",10,27
"11417","green",11,40
"11417","green",12,53
"11417","green",13,50
"11417","green",14,70
"11417","green",15,74
"11417","green",16,81
"11417","green",17,104
"11417","green",18,86
"11417","green",19,82
"11417","green",20,72
"11417","green",21,92
"11417","green",22,80
"11417","green",23,108
"11417","uber",0,12
"11417","uber",1,13
"11417","uber",2,14
"11417","uber",3,11
"11417","uber",4,22
"11417","uber",5,21
"11417","uber",6,17
"11417","uber",7,17
"11417","uber",8,42
"11417","uber",9,28
"11417","uber",10,27
"11417","uber",11,32
"11417","uber",12,29
"11417","uber",13,28
"11417","uber",14,32
"11417","uber",15,30
"11417","uber",16,31
"11417","uber",17,44
"11417","uber",18,39
"11417","uber",19,43
"11417","uber",20,41
"11417","uber",21,33
"11417","uber",22,28
"11417","uber",23,32
"11418","green",0,198
"11418","green",1,176
"11418","green",2,193
"11418","green",3,242
"11418","green",4,287
"11418","green",5,136
"11418","green",6,135
"11418","green",7,235
"11418","green",8,364
"11418","green",9,251
"11418","green",10,242
"11418","green",11,229
"11418","green",12,245
"11418","green",13,289
"11418","green",14,351
"11418","green",15,345
"11418","green",16,376
"11418","green",17,351
"11418","green",18,352
"11418","green",19,318
"11418","green",20,262
"11418","green",21,231
"11418","green",22,293
"11418","green",23,186
"11418","uber",0,21
"11418","uber",1,26
"11418","uber",2,28
"11418","uber",3,22
"11418","uber",4,19
"11418","uber",5,31
"11418","uber",6,52
"11418","uber",7,47
"11418","uber",8,63
"11418","uber",9,75
"11418","uber",10,54
"11418","uber",11,66
"11418","uber",12,61
"11418","uber",13,54
"11418","uber",14,52
"11418","uber",15,36
"11418","uber",16,40
"11418","uber",17,50
"11418","uber",18,49
"11418","uber",19,49
"11418","uber",20,40
"11418","uber",21,47
"11418","uber",22,31
"11418","uber",23,37
"11419","green",0,92
"11419","green",1,93
"11419","green",2,57
"11419","green",3,55
"11419","green",4,67
"11419","green",5,61
"11419","green",6,50
"11419","green",7,96
"11419","green",8,90
"11419","green",9,92
"11419","green",10,126
"11419","green",11,96
"11419","green",12,88
"11419","green",13,125
"11419","green",14,155
"11419","green",15,159
"11419","green",16,165
"11419","green",17,155
"11419","green",18,176
"11419","green",19,178
"11419","green",20,132
"11419","green",21,119
"11419","green",22,120
"11419","green",23,85
"11419","uber",0,23
"11419","uber",1,8
"11419","uber",2,9
"11419","uber",3,13
"11419","uber",4,14
"11419","uber",5,12
"11419","uber",6,39
"11419","uber",7,21
"11419","uber",8,37
"11419","uber",9,36
"11419","uber",10,28
"11419","uber",11,32
"11419","uber",12,35
"11419","uber",13,46
"11419","uber",14,34
"11419","uber",15,35
"11419","uber",16,30
"11419","uber",17,37
"11419","uber",18,35
"11419","uber",19,35
"11419","uber",20,36
"11419","uber",21,30
"11419","uber",22,20
"11419","uber",23,28
"11420","green",0,447
"11420","green",1,397
"11420","green",2,372
"11420","green",3,414
"11420","green",4,248
"11420","green",5,39
"11420","green",6,31
"11420","green",7,52
"11420","green",8,46
"11420","green",9,47
"11420","green",10,91
"11420","green",11,91
"11420","green",12,117
"11420","green",13,149
"11420","green",14,173
"11420","green",15,200
"11420","green",16,334
"11420","green",17,383
"11420","green",18,441
"11420","green",19,368
"11420","green",20,419
"11420","green",21,391
"11420","green",22,444
"11420","green",23,437
"11420","uber",0,33
"11420","uber",1,25
"11420","uber",2,28
"11420","uber",3,34
"11420","uber",4,32
"11420","uber",5,49
"11420","uber",6,58
"11420","uber",7,57
"11420","uber",8,47
"11420","uber",9,60
